col_name;Key;Title;Description
"Regio";"GM0971";"Stein (L.)";"Begindatum 02-01-1839"
"Regio";"GM1904";"Stichtse Vecht";"Ontstaan per 01-01-2011"
"Regio";"GM1900";"Súdwest-Fryslân";"Ontstaan per 01-01-2011"
"Regio";"GM0715";"Terneuzen";"Gemeentelijke herindeling per 01-01-2003 Begindatum voor 1830"
"Regio";"GM0093";"Terschelling";"Provinciale wijziging per 01-09-1942 Begindatum voor 1830"
"Regio";"GM0448";"Texel";"Begindatum voor 1830"
"Regio";"GM1525";"Teylingen";"Ontstaan per 01-01-2006"
"Regio";"GM0716";"Tholen";"Gemeentelijke herindeling per 01-01-1995 Begindatum voor 1830"
"Regio";"GM0281";"Tiel";"Begindatum voor 1830"
"Regio";"GM0855";"Tilburg";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM0183";"Tubbergen";"Begindatum voor 1830"
"Regio";"GM1700";"Twenterand";"Naamswijziging per 01-06-2002"
"Regio";"GM1730";"Tynaarlo";"Naamswijziging per 01-12-1999"
"Regio";"GM0737";"Tytsjerksteradiel";"Naamswijziging per 01-01-1989"
"Regio";"GM0856";"Uden";"Begindatum voor 1830"
"Regio";"GM0450";"Uitgeest";"Begindatum voor 1830"
"Regio";"GM0451";"Uithoorn";"Begindatum voor 1830"
"Regio";"GM0184";"Urk";"Provinciale wijziging per 01-01-1986 Begindatum voor 1830"
"Regio";"GM0344";"Utrecht (gemeente)";"Gemeentelijke herindeling per 01-01-2001 Begindatum voor 1830"
"Regio";"GM1581";"Utrechtse Heuvelrug";"Ontstaan per 01-01-2006"
"Regio";"GM0981";"Vaals";"Begindatum 02-01-1839"
"Regio";"GM0994";"Valkenburg aan de Geul";"Ontstaan per 01-01-1982"
"Regio";"GM0858";"Valkenswaard";"Begindatum voor 1830"
"Regio";"GM0047";"Veendam";"Begindatum voor 1830"
"Regio";"GM0345";"Veenendaal";"Begindatum voor 1830"
"Regio";"GM0717";"Veere";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM0861";"Veldhoven";"Naamswijziging per 01-05-1921"
"Regio";"GM0453";"Velsen";"Begindatum voor 1830"
"Regio";"GM0983";"Venlo";"Gemeentelijke herindeling per 01-01-2010 Gemeentelijke herindeling per 01-01-2001 Begindatum 02-01-1839"
"Regio";"GM0984";"Venray";"Begindatum 02-01-1839"
"Regio";"GM1961";"Vijfheerenlanden";"Ontstaan per 01-01-2019"
"Regio";"GM0622";"Vlaardingen";"Begindatum voor 1830"
"Regio";"GM0096";"Vlieland";"De cijfers van de gemeenten Vlieland en Schiermonnikoog zijn niet opgenomen vanwege onthullingsrisico door lage aantallen. Provinciale wijziging per 01-09-1942 Begindatum voor 1830"
"Regio";"GM0718";"Vlissingen";"Begindatum voor 1830"
"Regio";"GM0986";"Voerendaal";"Begindatum 02-01-1839"
"Regio";"GM0626";"Voorschoten";"Begindatum voor 1830"
"Regio";"GM0285";"Voorst";"Begindatum voor 1830"
"Regio";"GM0865";"Vught";"Begindatum voor 1830"
"Regio";"GM1949";"Waadhoeke";"Ontstaan per 01-01-2018"
"Regio";"GM0866";"Waalre";"Begindatum voor 1830"
"Regio";"GM0867";"Waalwijk";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM0627";"Waddinxveen";"Begindatum 01-07-1870"
"Regio";"GM0289";"Wageningen";"Begindatum voor 1830"
"Regio";"GM0629";"Wassenaar";"Begindatum voor 1830"
"Regio";"GM0852";"Waterland";"Ontstaan per 01-01-1991"
"Regio";"GM0988";"Weert";"Gemeentelijke herindeling per 01-01-1998 Begindatum 02-01-1839"
"Regio";"GM0457";"Weesp";"Begindatum voor 1830"
"Regio";"GM1960";"West Betuwe";"Ontstaan per 01-01-2019"
"Regio";"GM0668";"West Maas en Waal";"Ontstaan per 01-01-2018"
"Regio";"GM1969";"Westerkwartier";"Ontstaan per 01-01-2019"
"Regio";"GM1701";"Westerveld";"Ontstaan per 01-01-1998"
"Regio";"GM0293";"Westervoort";"Begindatum voor 1830"
"Regio";"GM1950";"Westerwolde";"Ontstaan per 01-01-2018"
"Regio";"GM1783";"Westland";"Ontstaan per 01-01-2004"
"Regio";"GM0098";"Weststellingwerf";"Begindatum voor 1830"
"Regio";"GM0614";"Westvoorne";"Ontstaan per 01-01-1980"
"Regio";"GM0189";"Wierden";"Begindatum voor 1830"
"Regio";"GM0296";"Wijchen";"Begindatum voor 1830"
"Regio";"GM1696";"Wijdemeren";"Ontstaan per 01-01-2002"
"Regio";"GM0352";"Wijk bij Duurstede";"Gemeentelijke herindeling per 01-01-1996 Begindatum voor 1830"
"Regio";"GM0294";"Winterswijk";"Begindatum voor 1830"
"Regio";"GM0873";"Woensdrecht";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM0632";"Woerden";"Gemeentelijke herindeling per 01-01-2001 Provinciale wijziging per 01-01-1989 Begindatum voor 1830"
"Regio";"GM1690";"De Wolden";"Ontstaan per 01-01-2018"
"Regio";"GM0880";"Wormerland";"Ontstaan per 01-01-1991"
"Regio";"GM0351";"Woudenberg";"Begindatum voor 1830"
"Regio";"GM0479";"Zaanstad";"Ontstaan per 01-01-1974"
"Regio";"GM0297";"Zaltbommel";"Gemeentelijke herindeling per 01-01-1999 Begindatum voor 1830"
"Regio";"GM0473";"Zandvoort";"Begindatum voor 1830"
"Regio";"GM0050";"Zeewolde";"Ontstaan per 01-01-1984"
"Regio";"GM0355";"Zeist";"Begindatum voor 1830"
"Regio";"GM0299";"Zevenaar";"Gemeentelijke herindeling per 01-01-2005 Begindatum voor 1830"
"Regio";"GM0637";"Zoetermeer";"Begindatum voor 1830"
"Regio";"GM0638";"Zoeterwoude";"Begindatum voor 1830"
"Regio";"GM1892";"Zuidplas";"Ontstaan per 01-01-2010"
"Regio";"GM0879";"Zundert";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM0301";"Zutphen";"Gemeentelijke herindeling per 01-01-2005 Begindatum voor 1830"
"Regio";"GM1896";"Zwartewaterland";"Ontstaan per 01-01-2001"
"Regio";"GM0642";"Zwijndrecht";"Gemeentelijke herindeling per 01-01-2003 Begindatum voor 1830"
"Regio";"GM0193";"Zwolle";"Begindatum voor 1830"
"Regio";"GG0111";"GGD Groningen";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG0706";"GGD Drenthe";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG1009";"GGD IJsselland";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG1106";"GGD Regio Twente";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG1413";"GGD Noord- en Oost-Gelderland";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG1906";"Hulpverlening Gelderland-Midden";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG2014";"GGD Gelderland-Zuid";"GGD-regio. In deze tabel valt de gemeente Mook en Middelaar (GM0944) onder de GGD Gelderland-Zuid (GG2014) en niet zoals gebruikelijk onder de GGD Limburg-Noord (GG6011). Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG2209";"GGD Flevoland";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG2514";"GGD Regio Utrecht";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG2707";"GGD Hollands-Noorden";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG3109";"GGD Kennemerland";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG3406";"GGD Amsterdam";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG3606";"GGD Gooi en Vechtstreek";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG4506";"GGD Hollands-Midden";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG4607";"GGD Rotterdam-Rijnmond";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG4816";"Dienst Gezondheid & Jeugd ZHZ";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG5006";"GGD Zeeland";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG5206";"GGD West-Brabant";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG5406";"GGD Hart voor Brabant";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG5608";"GGD Brabant-Zuidoost";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG6011";"GGD Limburg-Noord";"GGD-regio. In deze tabel valt de gemeente Mook en Middelaar (GM0944) onder de GGD Gelderland-Zuid (GG2014) en niet zoals gebruikelijk onder de GGD Limburg-Noord (GG6011). Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG6106";"GGD Zuid-Limburg";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG7014";"GGD Haaglanden";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG7206";"GGD Fryslân";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Regio";"GG7306";"GGD Zaanstreek/Waterland";"GGD-regio Een in 1990 door het toenmalig Ministerie van Welzijn, Volksgezondheid en Cultuur vastgestelde indeling in samenwerkingsgebieden voor de gemeentelijke gezondheidsdiensten (GGD). Deze indeling is in de loop der jaren verschillende keren gewijzigd. De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 25 gebieden."
"Perioden";"2006JJ00";"2006";"Geboortecohort:  Zuigelingen 2003 Kleuters 2000 Schoolkinderen 1995"
"Perioden";"2007JJ00";"2007";"Geboortecohort: Zuigelingen 2004 Kleuters 2001 Schoolkinderen 1996 "
"Perioden";"2008JJ00";"2008";"Geboortecohort: Zuigelingen 2005 Kleuters 2002 Schoolkinderen 1997 "
"Perioden";"2009JJ00";"2009";"Geboortecohort:  Zuigelingen 2006  Kleuters 2003  Schoolkinderen 1998  "
"Perioden";"2010JJ00";"2010";"Geboortecohort:  Zuigelingen 2007  Kleuters 2004  Schoolkinderen 1999  "
"Perioden";"2011JJ00";"2011";"Geboortecohort: Zuigelingen 2008 Kleuters 2005 Schoolkinderen 2000 Adolescente meisjes 1993 t/m 1996 (in 2011 omvat de populatie voor de vaccinatie HPV volledig afgesloten de vier geboortecohorten (1993 t/m 1996) die in aanmerking kwamen voor de HPV inhaalcampagne, en dus niet alleen het cohort 1996). "
"Perioden";"2013JJ00";"2013";"Geboortecohort: Zuigelingen 2010 Kleuters 2007 Schoolkinderen 2002 Adolescente meisjes 1998 "
"Perioden";"2014JJ00";"2014";"Geboortecohort: Zuigelingen 2011 Kleuters 2008 Schoolkinderen 2003 Adolescente meisjes 1999 "
"Perioden";"2015JJ00";"2015";"Geboortecohort: Zuigelingen 2012 Kleuters 2009 Schoolkinderen 2004 Adolescente meisjes 2000 "
"Perioden";"2016JJ00";"2016";"Geboortecohort: Zuigelingen 2013 Kleuters 2010 Schoolkinderen 2005 Adolescente meisjes 2001 "
"Perioden";"2017JJ00";"2017";"Geboortecohort: Zuigelingen 2014 Kleuters 2011 Schoolkinderen 2006 Adolescente meisjes 2002 "
"Perioden";"2018JJ00";"2018";
"Perioden";"2019JJ00";"2019";
